    customer_id,tenure_months,monthly_charges,usage_drop_pct,support_tickets,days_since_last_purchase,contract_type,payment_method,churn
    CUST-10368,16,93.34,0.35,1,44,Two-Year,Credit Card,0
    CUST-10369,51,105.01,0.19,1,39,Month-to-Month,Credit Card,1
    CUST-10370,57,139.94,0.68,2,94,One-Year,Bank Transfer,1
    CUST-10371,29,27.37,0.14,7,33,Two-Year,Bank Transfer,1
    CUST-10372,69,23.83,0.72,2,67,Month-to-Month,Electronic Check,1
    CUST-10373,47,43.17,0.51,2,55,Month-to-Month,Credit Card,1
    CUST-10374,62,148.24,0.75,3,13,Month-to-Month,Bank Transfer,1
    CUST-10375,69,112.96,0.0,1,36,Month-to-Month,Credit Card,0
    CUST-10376,16,99.9,0.67,2,87,Two-Year,Credit Card,1
    CUST-10377,48,26.12,0.05,1,26,Month-to-Month,Electronic Check,0
    CUST-10378,39,134.28,0.86,2,74,Month-to-Month,Bank Transfer,1
    CUST-10379,33,125.66,0.63,2,38,Two-Year,Electronic Check,1
    CUST-10380,23,106.42,0.29,2,100,Month-to-Month,Credit Card,1
    CUST-10381,10,64.09,0.29,2,23,Two-Year,Credit Card,0
    CUST-10382,69,29.17,0.78,1,8,Month-to-Month,Bank Transfer,1
    CUST-10383,34,95.41,0.81,1,14,Two-Year,Bank Transfer,1
    CUST-10384,52,113.56,0.8,3,24,Month-to-Month,Electronic Check,1
    CUST-10385,10,32.25,0.73,2,119,Month-to-Month,Electronic Check,1
    CUST-10386,19,102.39,0.74,5,82,Month-to-Month,Electronic Check,1
    CUST-10387,58,57.23,0.52,2,40,Month-to-Month,Bank Transfer,1
    CUST-10388,1,119.35,0.03,2,101,Month-to-Month,Bank Transfer,1
    CUST-10389,69,90.15,0.08,2,110,Month-to-Month,Bank Transfer,1
    CUST-10390,4,36.77,0.58,1,25,One-Year,Credit Card,1
    CUST-10391,16,88.45,0.36,2,118,Two-Year,Electronic Check,1
    CUST-10392,24,71.45,0.51,1,111,Two-Year,Electronic Check,1
    CUST-10393,2,43.45,0.21,3,84,One-Year,Bank Transfer,1
    CUST-10394,32,129.4,0.58,2,25,Month-to-Month,Bank Transfer,1
    CUST-10395,24,21.43,0.22,1,17,Month-to-Month,Electronic Check,1
    CUST-10396,12,60.58,0.41,0,4,Month-to-Month,Credit Card,1
    CUST-10397,50,21.64,0.43,2,85,Month-to-Month,Electronic Check,1
    CUST-10398,35,32.48,0.16,3,84,One-Year,Bank Transfer,1
    CUST-10399,33,58.62,0.79,0,109,One-Year,Electronic Check,1
    CUST-10400,33,27.06,0.47,1,111,Two-Year,Electronic Check,1
    CUST-10401,61,97.56,0.78,0,105,Two-Year,Electronic Check,0
    CUST-10402,51,31.29,0.24,1,81,One-Year,Credit Card,0
    CUST-10403,43,111.22,0.16,2,99,Two-Year,Bank Transfer,1
    CUST-10404,12,26.84,0.02,5,41,Month-to-Month,Electronic Check,1
    CUST-10405,67,27.71,0.08,1,60,Two-Year,Credit Card,0
    CUST-10406,65,59.69,0.13,3,87,Month-to-Month,Electronic Check,1
    CUST-10407,33,136.55,0.07,0,85,Month-to-Month,Credit Card,1
    CUST-10408,40,103.38,0.81,3,43,One-Year,Bank Transfer,1
    CUST-10409,43,120.12,0.82,1,54,Month-to-Month,Bank Transfer,1
    CUST-10410,44,38.4,0.84,2,52,Month-to-Month,Credit Card,1
    CUST-10411,29,128.44,0.86,1,21,Month-to-Month,Credit Card,1
    CUST-10412,13,21.06,0.44,3,24,One-Year,Electronic Check,1
    CUST-10413,12,47.7,0.48,2,37,Two-Year,Credit Card,1
    CUST-10414,46,100.09,0.12,2,82,Month-to-Month,Bank Transfer,1
    CUST-10415,2,68.78,0.12,1,44,Two-Year,Bank Transfer,0
    CUST-10416,35,147.95,0.7,2,83,Two-Year,Bank Transfer,1
    CUST-10417,8,23.94,0.77,2,5,Month-to-Month,Bank Transfer,1
    CUST-10418,26,149.82,0.71,2,61,One-Year,Bank Transfer,1
    CUST-10419,34,101.07,0.75,1,44,Two-Year,Bank Transfer,1
    CUST-10420,7,92.63,0.25,1,91,Two-Year,Bank Transfer,1
    CUST-10421,68,27.74,0.42,1,6,Month-to-Month,Electronic Check,0
    CUST-10422,58,55.53,0.41,1,113,Month-to-Month,Bank Transfer,1
    CUST-10423,29,140.21,0.9,3,78,Two-Year,Credit Card,1
    CUST-10424,36,66.05,0.85,1,3,Month-to-Month,Credit Card,1
    CUST-10425,21,106.01,0.54,2,65,Month-to-Month,Electronic Check,1
    CUST-10426,36,149.93,0.12,0,31,Month-to-Month,Bank Transfer,0
    CUST-10427,10,54.2,0.23,2,55,One-Year,Bank Transfer,1
    CUST-10428,24,94.89,0.33,1,45,Month-to-Month,Bank Transfer,1
    CUST-10429,64,110.54,0.79,3,114,One-Year,Bank Transfer,1
    CUST-10430,49,41.4,0.15,1,74,One-Year,Bank Transfer,0
    CUST-10431,36,39.33,0.2,4,55,Month-to-Month,Bank Transfer,1
    CUST-10432,24,79.32,0.31,2,60,Month-to-Month,Electronic Check,1
    CUST-10433,23,70.16,0.83,6,31,Two-Year,Electronic Check,1
    CUST-10434,62,112.85,0.45,6,115,One-Year,Credit Card,1
    CUST-10435,37,29.04,0.58,3,115,One-Year,Credit Card,1
    CUST-10436,12,146.38,0.35,1,81,Month-to-Month,Credit Card,1
    CUST-10437,55,21.86,0.17,0,39,Month-to-Month,Bank Transfer,0
    CUST-10438,13,98.17,0.2,2,104,One-Year,Electronic Check,1
    CUST-10439,23,93.14,0.72,2,48,One-Year,Electronic Check,1
    CUST-10440,30,37.51,0.8,2,80,Month-to-Month,Bank Transfer,1
    CUST-10441,17,39.62,0.44,2,27,Month-to-Month,Bank Transfer,1
    CUST-10442,62,123.05,0.32,2,16,Month-to-Month,Electronic Check,0
    CUST-10443,13,135.38,0.73,2,52,Month-to-Month,Credit Card,1
    CUST-10444,59,56.79,0.61,0,105,Two-Year,Credit Card,1
    CUST-10445,19,76.94,0.04,0,109,Month-to-Month,Credit Card,1
    CUST-10446,49,66.15,0.32,3,4,Month-to-Month,Credit Card,1
    CUST-10447,12,29.43,0.61,4,42,Two-Year,Credit Card,1
    CUST-10448,61,107.52,0.52,3,117,One-Year,Credit Card,1
    CUST-10449,19,127.28,0.88,1,91,One-Year,Electronic Check,1
    CUST-10450,9,59.63,0.78,1,54,One-Year,Bank Transfer,1
    CUST-10451,71,148.72,0.05,2,9,Month-to-Month,Electronic Check,0
    CUST-10452,28,29.86,0.65,0,25,Two-Year,Electronic Check,1
    CUST-10453,52,106.03,0.3,1,88,Month-to-Month,Bank Transfer,1
    CUST-10454,16,78.27,0.61,10,58,Month-to-Month,Credit Card,1
    CUST-10455,69,78.06,0.56,3,92,Month-to-Month,Credit Card,1
    CUST-10456,12,79.49,0.45,2,18,One-Year,Bank Transfer,1
    CUST-10457,25,53.63,0.77,1,44,Month-to-Month,Electronic Check,1
    CUST-10458,52,113.02,0.64,2,90,Month-to-Month,Bank Transfer,1
    CUST-10459,53,113.8,0.8,0,74,Month-to-Month,Electronic Check,1
    CUST-10460,23,56.71,0.25,2,49,Month-to-Month,Bank Transfer,1
    CUST-10461,16,128.59,0.31,2,44,Month-to-Month,Bank Transfer,1
    CUST-10462,57,61.19,0.56,5,98,Month-to-Month,Electronic Check,1
    CUST-10463,39,114.26,0.87,0,110,Month-to-Month,Credit Card,1
    CUST-10464,53,35.73,0.33,5,102,Month-to-Month,Electronic Check,1
    CUST-10465,42,41.93,0.03,6,75,Month-to-Month,Electronic Check,1
    CUST-10466,58,61.05,0.4,2,78,One-Year,Credit Card,0
    CUST-10467,39,97.2,0.49,3,119,Month-to-Month,Credit Card,1
    CUST-10468,14,103.92,0.72,1,110,Month-to-Month,Credit Card,1
    CUST-10469,5,71.53,0.66,4,38,Two-Year,Electronic Check,1
    CUST-10470,35,30.12,0.87,3,65,Two-Year,Bank Transfer,1
    CUST-10471,18,68.57,0.7,0,81,One-Year,Credit Card,1
    CUST-10472,9,109.54,0.27,4,113,Month-to-Month,Bank Transfer,1
    CUST-10473,58,107.23,0.58,2,81,One-Year,Electronic Check,1
    CUST-10474,17,40.83,0.61,3,10,Month-to-Month,Credit Card,1
    CUST-10475,7,21.01,0.9,1,63,Month-to-Month,Electronic Check,1
    CUST-10476,46,117.89,0.12,3,94,Month-to-Month,Bank Transfer,1
    CUST-10477,13,33.83,0.17,0,106,Two-Year,Electronic Check,0
    CUST-10478,40,30.71,0.14,2,46,One-Year,Credit Card,0
    CUST-10479,42,20.35,0.53,1,97,Month-to-Month,Credit Card,1
    CUST-10480,9,76.24,0.12,3,2,Two-Year,Electronic Check,0
    CUST-10481,50,85.42,0.59,2,114,Month-to-Month,Bank Transfer,1
    CUST-10482,27,102.9,0.72,3,20,Month-to-Month,Electronic Check,1
    CUST-10483,66,58.49,0.39,3,96,One-Year,Electronic Check,1
    CUST-10484,5,112.36,0.5,1,3,One-Year,Credit Card,1
    CUST-10485,29,42.01,0.82,5,36,Month-to-Month,Credit Card,1
    CUST-10486,37,128.16,0.51,1,5,Month-to-Month,Credit Card,1
    CUST-10487,38,94.34,0.19,1,20,Month-to-Month,Electronic Check,0
    CUST-10488,8,95.91,0.31,1,3,One-Year,Electronic Check,1
    CUST-10489,65,47.27,0.48,2,3,Month-to-Month,Bank Transfer,1
    CUST-10490,17,29.63,0.14,0,100,One-Year,Electronic Check,0
    CUST-10491,71,80.41,0.55,1,70,Month-to-Month,Electronic Check,1
    CUST-10492,45,100.03,0.9,3,103,Month-to-Month,Bank Transfer,1
    CUST-10493,4,32.36,0.59,2,100,Month-to-Month,Credit Card,1
    CUST-10494,36,143.57,0.34,2,88,Two-Year,Credit Card,1
    CUST-10495,70,147.45,0.3,2,47,One-Year,Bank Transfer,0
    CUST-10496,31,90.91,0.84,3,102,One-Year,Bank Transfer,1
    CUST-10497,19,143.51,0.78,2,37,One-Year,Bank Transfer,1
    CUST-10498,61,43.33,0.43,0,8,Two-Year,Electronic Check,0
    CUST-10499,54,23.3,0.32,2,102,Month-to-Month,Credit Card,1
    CUST-10500,39,25.12,0.64,5,113,One-Year,Bank Transfer,1
    CUST-10501,19,96.38,0.28,4,80,One-Year,Electronic Check,1
    CUST-10502,39,28.01,0.11,3,107,One-Year,Credit Card,1
    CUST-10503,67,144.61,0.28,2,1,Two-Year,Electronic Check,0
    CUST-10504,45,38.45,0.39,1,78,One-Year,Bank Transfer,1
    CUST-10505,13,59.61,0.23,1,45,Two-Year,Bank Transfer,0
    CUST-10506,58,126.93,0.2,0,74,Month-to-Month,Bank Transfer,0
    CUST-10507,20,48.44,0.01,2,10,Month-to-Month,Bank Transfer,1
    CUST-10508,61,51.59,0.57,2,86,Month-to-Month,Bank Transfer,1
    CUST-10509,39,103.5,0.55,2,104,Two-Year,Bank Transfer,1
    CUST-10510,1,55.89,0.17,1,105,Month-to-Month,Electronic Check,1
    CUST-10511,3,48.27,0.85,2,95,One-Year,Credit Card,1
    CUST-10512,62,53.04,0.37,2,68,Month-to-Month,Credit Card,1
    CUST-10513,63,83.78,0.02,1,43,Two-Year,Credit Card,0
    CUST-10514,25,145.59,0.2,4,87,Month-to-Month,Electronic Check,1
    CUST-10515,56,128.19,0.62,4,41,One-Year,Electronic Check,1
    CUST-10516,33,57.0,0.18,1,12,One-Year,Bank Transfer,0
    CUST-10517,38,67.24,0.05,4,109,Month-to-Month,Credit Card,1
    CUST-10518,6,80.39,0.56,3,8,One-Year,Electronic Check,1
    CUST-10519,58,147.26,0.47,0,45,Month-to-Month,Electronic Check,1
    CUST-10520,44,42.41,0.69,0,88,Two-Year,Credit Card,1
    CUST-10521,45,66.47,0.7,6,1,Month-to-Month,Electronic Check,1
    CUST-10522,32,114.83,0.86,3,26,One-Year,Bank Transfer,1
    CUST-10523,45,145.31,0.05,1,86,Month-to-Month,Credit Card,0
    CUST-10524,61,40.24,0.04,2,107,Month-to-Month,Bank Transfer,1
    CUST-10525,47,49.56,0.89,4,89,Month-to-Month,Electronic Check,1
    CUST-10526,21,49.34,0.58,2,31,One-Year,Electronic Check,1
    CUST-10527,36,22.72,0.64,5,56,One-Year,Electronic Check,1
    CUST-10528,19,98.54,0.09,1,98,Month-to-Month,Credit Card,1
    CUST-10529,20,107.19,0.06,4,37,Two-Year,Electronic Check,1
    CUST-10530,57,98.33,0.14,0,75,Month-to-Month,Credit Card,1
    CUST-10531,18,29.27,0.38,2,4,Month-to-Month,Electronic Check,1
    CUST-10532,47,29.0,0.1,2,72,Month-to-Month,Bank Transfer,1
    CUST-10533,49,47.35,0.4,1,44,Month-to-Month,Bank Transfer,1
    CUST-10534,14,57.74,0.51,1,99,Month-to-Month,Credit Card,1
    CUST-10535,15,122.25,0.0,2,89,Month-to-Month,Electronic Check,1
    CUST-10536,31,40.72,0.1,2,95,Month-to-Month,Credit Card,1
    CUST-10537,1,25.73,0.34,3,49,Two-Year,Electronic Check,1
    CUST-10538,54,71.22,0.05,0,87,Month-to-Month,Credit Card,1
    CUST-10539,3,74.13,0.12,2,40,Month-to-Month,Bank Transfer,1
    CUST-10540,16,78.62,0.21,1,102,Month-to-Month,Credit Card,1
    CUST-10541,57,127.5,0.39,1,68,Month-to-Month,Electronic Check,1
    CUST-10542,12,32.74,0.64,4,100,Month-to-Month,Credit Card,1
    CUST-10543,16,111.51,0.12,0,71,One-Year,Bank Transfer,0
    CUST-10544,24,63.93,0.66,5,10,One-Year,Electronic Check,1
    CUST-10545,28,60.3,0.77,0,70,Month-to-Month,Bank Transfer,1
    CUST-10546,8,141.23,0.59,1,95,Month-to-Month,Electronic Check,1
    CUST-10547,36,52.3,0.04,5,4,One-Year,Electronic Check,0
    CUST-10548,8,103.53,0.4,6,21,One-Year,Bank Transfer,1
    CUST-10549,58,55.77,0.59,2,42,Month-to-Month,Electronic Check,1
    CUST-10550,60,85.93,0.88,2,84,Month-to-Month,Credit Card,1
    CUST-10551,50,122.22,0.86,4,81,One-Year,Electronic Check,1
    CUST-10552,28,134.62,0.36,3,116,Month-to-Month,Credit Card,1
    CUST-10553,41,129.03,0.55,2,6,Two-Year,Electronic Check,0
    CUST-10554,64,95.68,0.8,5,11,Month-to-Month,Bank Transfer,1
    CUST-10555,27,52.35,0.75,0,82,One-Year,Credit Card,1
    CUST-10556,63,105.96,0.43,3,119,Month-to-Month,Electronic Check,1
    CUST-10557,17,112.29,0.24,2,73,One-Year,Bank Transfer,1
    CUST-10558,33,21.39,0.12,1,12,Month-to-Month,Electronic Check,0
    CUST-10559,29,77.1,0.44,3,31,Month-to-Month,Credit Card,1
    CUST-10560,13,129.62,0.65,3,31,One-Year,Credit Card,1
    CUST-10561,46,83.65,0.87,2,43,Month-to-Month,Electronic Check,1
    CUST-10562,35,60.48,0.78,0,58,Month-to-Month,Credit Card,1
    CUST-10563,6,133.33,0.18,3,50,One-Year,Bank Transfer,1
    CUST-10564,69,40.26,0.65,1,119,Month-to-Month,Credit Card,1
    CUST-10565,47,46.84,0.26,2,98,One-Year,Electronic Check,0
    CUST-10566,25,109.36,0.62,3,80,Month-to-Month,Credit Card,1
    CUST-10567,66,65.82,0.6,0,41,One-Year,Credit Card,0
    CUST-10568,10,112.69,0.25,1,112,One-Year,Credit Card,1
    CUST-10569,56,40.5,0.21,2,76,Month-to-Month,Electronic Check,1
    CUST-10570,30,52.79,0.09,1,113,Month-to-Month,Electronic Check,1
    CUST-10571,5,40.36,0.05,1,77,Month-to-Month,Credit Card,1
    CUST-10572,33,143.88,0.77,3,36,Month-to-Month,Credit Card,1
    CUST-10573,65,72.7,0.04,4,77,Month-to-Month,Credit Card,1
    CUST-10574,18,63.84,0.08,3,44,Two-Year,Bank Transfer,0
    CUST-10575,49,21.85,0.21,2,66,Two-Year,Electronic Check,0
    CUST-10576,11,39.94,0.8,2,113,Month-to-Month,Electronic Check,1
    CUST-10577,26,74.75,0.3,6,15,Month-to-Month,Electronic Check,1
    CUST-10578,63,28.91,0.17,3,77,Two-Year,Electronic Check,0
    CUST-10579,59,86.4,0.64,0,34,One-Year,Bank Transfer,0
    CUST-10580,27,79.15,0.29,3,90,Month-to-Month,Electronic Check,1
    CUST-10581,49,119.73,0.3,2,70,Month-to-Month,Credit Card,1
    CUST-10582,33,105.77,0.67,1,85,One-Year,Electronic Check,1
    CUST-10583,1,77.97,0.23,3,44,Month-to-Month,Credit Card,1
    CUST-10584,21,49.21,0.81,1,33,Month-to-Month,Electronic Check,1
    CUST-10585,55,114.49,0.51,4,79,Month-to-Month,Bank Transfer,1
    CUST-10586,6,112.02,0.48,2,99,Month-to-Month,Bank Transfer,1
    CUST-10587,69,39.93,0.24,1,92,Month-to-Month,Bank Transfer,1
    CUST-10588,5,138.92,0.75,3,106,Month-to-Month,Bank Transfer,1
    CUST-10589,3,28.37,0.52,1,6,Two-Year,Bank Transfer,1
    CUST-10590,53,27.15,0.14,1,101,One-Year,Electronic Check,0
    CUST-10591,23,44.36,0.19,1,118,Month-to-Month,Credit Card,1
    CUST-10592,53,138.23,0.42,3,40,Month-to-Month,Credit Card,1
    CUST-10593,37,87.6,0.7,1,6,One-Year,Electronic Check,1
    CUST-10594,17,122.43,0.85,1,75,Month-to-Month,Credit Card,1
    CUST-10595,1,49.62,0.6,0,14,Month-to-Month,Credit Card,1
    CUST-10596,51,83.73,0.46,2,85,One-Year,Credit Card,1
    CUST-10597,45,66.58,0.23,1,84,Month-to-Month,Electronic Check,1
    CUST-10598,4,127.62,0.61,3,5,Month-to-Month,Electronic Check,1
    CUST-10599,62,22.94,0.88,2,45,Two-Year,Credit Card,1
    CUST-10600,65,51.7,0.43,1,59,Month-to-Month,Electronic Check,1
    CUST-10601,32,39.83,0.15,3,73,One-Year,Bank Transfer,1
    CUST-10602,34,131.69,0.09,1,94,Month-to-Month,Bank Transfer,1
    CUST-10603,39,80.78,0.24,1,106,Two-Year,Credit Card,1
    CUST-10604,26,72.55,0.51,2,43,One-Year,Bank Transfer,1
    CUST-10605,34,78.43,0.85,2,102,Two-Year,Bank Transfer,1
    CUST-10606,54,146.35,0.27,1,53,One-Year,Electronic Check,0
    CUST-10607,3,130.53,0.27,2,27,Month-to-Month,Bank Transfer,1
    CUST-10608,50,111.83,0.43,1,69,Two-Year,Credit Card,0
    CUST-10609,12,57.76,0.83,1,69,One-Year,Bank Transfer,1
    CUST-10610,65,41.47,0.38,1,48,One-Year,Bank Transfer,0
    CUST-10611,54,139.79,0.2,2,104,Month-to-Month,Bank Transfer,1
    CUST-10612,5,75.0,0.15,1,79,Month-to-Month,Electronic Check,1
    CUST-10613,57,56.24,0.41,0,111,Month-to-Month,Electronic Check,1
    CUST-10614,17,81.22,0.72,2,73,Month-to-Month,Electronic Check,1
    CUST-10615,47,139.32,0.26,3,111,Two-Year,Bank Transfer,1
    CUST-10616,23,70.32,0.46,2,25,Month-to-Month,Electronic Check,1
    CUST-10617,14,93.14,0.54,4,8,Month-to-Month,Electronic Check,1
    CUST-10618,66,124.39,0.41,0,78,Two-Year,Electronic Check,0
    CUST-10619,51,75.53,0.17,1,103,Month-to-Month,Credit Card,1
    CUST-10620,38,50.36,0.83,0,32,Month-to-Month,Credit Card,1
    CUST-10621,64,149.29,0.51,1,95,Month-to-Month,Bank Transfer,1
    CUST-10622,38,144.35,0.66,3,61,One-Year,Bank Transfer,1
    CUST-10623,50,129.65,0.57,3,87,Month-to-Month,Electronic Check,1
    CUST-10624,30,109.49,0.9,2,108,Two-Year,Credit Card,1
    CUST-10625,51,58.33,0.41,1,1,One-Year,Bank Transfer,0
    CUST-10626,63,138.74,0.38,1,111,One-Year,Bank Transfer,0
    CUST-10627,52,55.82,0.32,1,31,Two-Year,Electronic Check,0
    CUST-10628,38,124.11,0.33,4,71,Month-to-Month,Credit Card,1
    CUST-10629,30,139.37,0.25,2,15,One-Year,Credit Card,0
    CUST-10630,51,98.39,0.88,3,106,Month-to-Month,Bank Transfer,1
    CUST-10631,5,124.4,0.78,0,70,Month-to-Month,Electronic Check,1
    CUST-10632,29,122.92,0.29,1,16,Two-Year,Bank Transfer,0
    CUST-10633,4,45.11,0.27,0,78,One-Year,Electronic Check,1
    CUST-10634,10,106.83,0.09,1,108,Two-Year,Credit Card,1
    CUST-10635,56,32.15,0.79,3,81,Two-Year,Bank Transfer,1
    CUST-10636,17,86.02,0.33,2,74,Month-to-Month,Electronic Check,1
    CUST-10637,17,41.09,0.52,3,93,Two-Year,Electronic Check,1
    CUST-10638,69,74.13,0.81,5,106,One-Year,Electronic Check,1
    CUST-10639,34,128.29,0.37,3,72,Two-Year,Bank Transfer,1
    CUST-10640,6,148.33,0.73,0,57,Month-to-Month,Bank Transfer,1
    CUST-10641,53,61.33,0.39,2,11,Month-to-Month,Bank Transfer,0
    CUST-10642,66,89.15,0.63,4,18,Month-to-Month,Credit Card,1
    CUST-10643,43,86.47,0.39,1,45,Month-to-Month,Electronic Check,1
    CUST-10644,23,144.07,0.35,1,20,Month-to-Month,Electronic Check,1
    CUST-10645,55,82.22,0.89,1,80,Month-to-Month,Electronic Check,1
    CUST-10646,16,110.88,0.55,3,91,Month-to-Month,Electronic Check,1
    CUST-10647,8,139.83,0.33,0,87,Month-to-Month,Credit Card,1
    CUST-10648,4,68.54,0.23,5,14,Month-to-Month,Electronic Check,1
    CUST-10649,4,137.28,0.04,1,76,Month-to-Month,Credit Card,1
    CUST-10650,56,139.27,0.64,2,109,Month-to-Month,Bank Transfer,1
    CUST-10651,25,140.99,0.33,1,27,Month-to-Month,Bank Transfer,1
    CUST-10652,67,55.16,0.74,1,77,Month-to-Month,Electronic Check,1
    CUST-10653,67,72.05,0.33,2,80,Month-to-Month,Bank Transfer,1
    CUST-10654,27,133.15,0.34,2,97,Month-to-Month,Electronic Check,1
    CUST-10655,32,66.69,0.7,1,88,Month-to-Month,Credit Card,1
    CUST-10656,50,98.03,0.44,2,76,Two-Year,Bank Transfer,0
    CUST-10657,61,35.35,0.8,1,9,One-Year,Bank Transfer,0
    CUST-10658,51,27.32,0.53,1,13,Two-Year,Credit Card,0
    CUST-10659,19,73.56,0.22,2,45,Month-to-Month,Credit Card,1
    CUST-10660,21,95.26,0.51,1,8,Month-to-Month,Credit Card,1
    CUST-10661,5,71.05,0.0,4,114,Two-Year,Electronic Check,1
    CUST-10662,42,95.11,0.28,1,56,Month-to-Month,Electronic Check,1
    CUST-10663,61,86.96,0.19,1,82,Month-to-Month,Bank Transfer,1
    CUST-10664,22,109.14,0.59,2,91,Two-Year,Bank Transfer,1
    CUST-10665,21,104.44,0.12,1,105,Month-to-Month,Credit Card,1
    CUST-10666,70,75.15,0.26,1,97,One-Year,Electronic Check,0
    CUST-10667,1,75.25,0.3,3,7,Month-to-Month,Credit Card,1
    CUST-10668,5,38.3,0.0,1,77,Month-to-Month,Credit Card,1
    CUST-10669,12,86.72,0.04,2,15,Month-to-Month,Electronic Check,1
    CUST-10670,46,96.33,0.28,3,98,Month-to-Month,Bank Transfer,1
    CUST-10671,34,81.94,0.2,2,56,Two-Year,Bank Transfer,0
    CUST-10672,49,62.34,0.11,0,104,One-Year,Bank Transfer,0
    CUST-10673,45,113.81,0.14,1,84,Month-to-Month,Bank Transfer,1
    CUST-10674,27,29.71,0.75,3,56,One-Year,Bank Transfer,1
    CUST-10675,26,138.88,0.61,2,37,One-Year,Electronic Check,1
    CUST-10676,47,22.68,0.44,2,64,One-Year,Electronic Check,1
    CUST-10677,56,145.11,0.82,2,105,Month-to-Month,Credit Card,1
    CUST-10678,63,80.11,0.03,3,17,Two-Year,Bank Transfer,0
    CUST-10679,48,73.65,0.31,0,93,Two-Year,Bank Transfer,1
    CUST-10680,61,53.34,0.74,3,21,Month-to-Month,Electronic Check,1
    CUST-10681,26,21.31,0.57,4,78,Two-Year,Credit Card,1
    CUST-10682,36,55.72,0.88,2,93,One-Year,Electronic Check,1
    CUST-10683,1,34.22,0.85,4,105,Two-Year,Electronic Check,1
    CUST-10684,8,105.78,0.15,1,111,Month-to-Month,Bank Transfer,1
    CUST-10685,52,61.48,0.87,2,86,One-Year,Electronic Check,1
    CUST-10686,47,119.73,0.85,2,52,Month-to-Month,Electronic Check,1
    CUST-10687,56,46.9,0.34,2,33,One-Year,Bank Transfer,0
    CUST-10688,14,137.03,0.88,2,77,One-Year,Bank Transfer,1
    CUST-10689,28,87.99,0.03,3,106,Month-to-Month,Bank Transfer,1
    CUST-10690,2,34.89,0.59,1,95,One-Year,Bank Transfer,1
    CUST-10691,26,72.11,0.24,1,12,One-Year,Electronic Check,0
    CUST-10692,14,46.88,0.12,4,96,One-Year,Electronic Check,1
    CUST-10693,59,45.96,0.52,0,46,Two-Year,Bank Transfer,0
    CUST-10694,56,85.83,0.28,3,70,Two-Year,Electronic Check,0
    CUST-10695,7,107.35,0.6,4,75,Month-to-Month,Electronic Check,1
    CUST-10696,3,138.51,0.49,4,87,Two-Year,Credit Card,1
    CUST-10697,23,85.28,0.35,1,71,One-Year,Credit Card,0
    CUST-10698,18,145.56,0.16,3,57,Month-to-Month,Credit Card,1
    CUST-10699,38,142.41,0.54,2,20,Month-to-Month,Electronic Check,1
    CUST-10700,15,132.46,0.75,2,68,Two-Year,Bank Transfer,1
    CUST-10701,64,85.0,0.54,3,85,One-Year,Electronic Check,1
    CUST-10702,28,38.32,0.55,1,44,Month-to-Month,Credit Card,1
    CUST-10703,39,48.33,0.46,5,30,Month-to-Month,Electronic Check,1
    CUST-10704,57,104.2,0.35,1,25,Month-to-Month,Credit Card,0
